GTNum,GTStn,CastType,Pump,StationType,CastNumber,Eventnumber,Latitudedegrees_north,Longitudedegrees_east,Bottomdepthm,DateatMidcastGMTyyyymmdd,TimeGMTatmidcasthhmm,TargetGTDepthm,CorrectedMeanDepthm,stddevDepthm,GP15featuredescription,VolumeQMAL,VolumeSuporL,VolumeFinalL,PumpError,overallpumpnotes,Qpprocessingnotes,Qprocessingnotes,Spprocessingnotes,Sprocessingnotes,Sr_SPT_pM,Y_SPT_pM,Mo_SPT_pM,Rh103LR_pM,Ag_SPT_pM,Cd_SPT_pM,In115LR_pM,Ba_SPT_pM,La_SPT_pM,Ce_SPT_pM,Pr_SPT_pM,Nd143_SPT_pM,Nd146_SPT_pM,Sm147_SPT_pM,Sm149_SPT_pM,Eu151_SPT_pM,Eu153_SPT_pM,Gd157_SPT_pM,Tb_SPT_pM,Gd160_SPT_pM,Dy_SPT_pM,Dy_SPT_pM1,Ho_SPT_pM,Er166_SPT_pM,Er167_SPT_pM,Tm_SPT_pM,Yb172_SPT_pM,Yb174_SPT_pM,Lu_SPT_pM,Pb_SPT_pM,Th_SPT_pM,U_SPT_pM,Al_SPT_pM,P_SPT_pM,Sc_SPT_pM,Ti_SPT_pM,V_SPT_pM,Cr_SPT_pM,Mn_SPT_pM,Fe_SPT_pM,Co_SPT_pM,Ni_SPT_pM,Cu_SPT_pM,Zn_SPT_pM,POC_SPT_uM,PN_SPT_uM,POC_LPT_uM,PN_LPT_uM,PIC_SPT_nM,PIC_LPT_nM,bSi_SPT_nM,bSi_LPT_nM,POC_13_12_SPT_permill,N_15_14_SPT_permil,POC_13_12_LPT_permil,N_15_14_LPT_permil,Sr_LPT_pM,Y_LPT_pM,Mo_LPT_pM,Rh103LR_pM1,Ag_LPT_pM,Cd_LPT_pM,In115LR_pM1,Ba_LPT_pM,La_LPT_pM,Ce_LPT_pM,Pr_LPT_pM,Nd143_LPT_pM,Nd146_LPT_pM,Sm147_LPT_pM,Sm149_LPT_pM,Eu151_LPT_pM,Eu153_LPT_pM,Gd157_LPT_pM,Tb_LPT_pM,Gd160_LPT_pM,Dy_LPT_pM,Dy_LPT_pM1,Ho_LPT_pM,Er166_LPT_pM,Er167_LPT_pM,Tm_LPT_pM,Yb172_LPT_pM,Yb174_LPT_pM,Lu_LPT_pM,Pb_LPT_pM,Th_LPT_pM,U_LPT_pM,Al_LPT_pM,P_LPT_pM,Sc_LPT_pM,Ti_LPT_pM,V_LPT_pM,Cr_LPT_pM,Mn_LPT_pM,Fe56_LPT_pM,Fe57_LPT_pM,Co_LPT_pM,Ni_LPT_pM,Cu_LPT_pM,Zn_LPT_pM,Al_SPT_pM_noneg,Al_LPT_pM_noneg,POM_SPT_ugL,POM_LPT_ugL,CaCO3_SPT_ugL,CaCO3_LPT_ugL,opal_SPT_ugL,opal_LPT_ugL,litho_SPT_ugL,litho_LPT_ugL,FeOH3_SPT_ugL,FeOH3_LPT_ugL,MnO2_SPT_ugL,MnO2_LPT_ugL,SPM_SPT_ugL,SPM_LPT_ugL,fPOM_SPT,fCaCO3_SPT,fopal_SPT,flitho_SPT,fFeOH3_SPT,fMnO2_SPT,fPOM_LPT,fCaCO3_LPT,fopal_LPT,flitho_LPT,fFeOH3_LPT,fMnO2_LPT,CP_SPT_molmol,CP_LPT_molmol,NP_SPT_molmol,NP_LPT_molmol,CN_SPT_molmol,CN_LPT_molmol,CdP_SPT_mmolmol,CdP_LPT_mmolmol,ZnP_SPT_mmolmol,ZnP_LPT_mmolmol
14135,21,S,2,1,4,6808,11,-152,5386,10/30/18 8:40,10/30/18 8:40,600,591.8,0.7487,end of particle feature,1174.5,477.7,1651.1,,,XRF gets large black aggregate,,,,122.6602355,0.007484077,0.219251644,3051.394584,0.006916072,0.059952818,0.00860686,3.884892739,0.003492611,0.005291922,0.000787735,0.021627741,0.006676639,0.00182577,0.000715713,0.001787388,0.002764013,0.009529274,0.000756794,0.001143918,0.000905211,0.000790808,0.000479364,0.001031299,0.0015134,0.000143438,0.000536544,0.000523693,0.0002209,0.026586343,0.000869897,0.023257671,28.05081308,150.3857729,0.011596724,2.509606721,0.489823474,7.071777431,0.926530984,12.69810986,0.020990399,1.240794889,1.331151371,9.667381866,0.01199532,0.005553453,0.001184425,0.000158995,0.465522074,0.101196036,0.190488473,0.126563579,0,0,0,0,2.453575569,0.040001945,0.004580043,107.3653724,0.001132207,0.001991087,0.0253446,0.021348677,0.000198345,0.000443072,4.44E-05,0.000311764,0.000319012,8.94E-05,9.17E-05,0.00018468,0.000244902,0.000481863,2.21E-05,9.96E-05,8.25E-05,9.04E-05,3.35E-05,0.00010803,0.000126381,2.31E-05,0.000145052,0.00014805,3.85E-05,0.00238716,9.37E-05,0.00051537,4.510479683,2.68356239,0.002067577,0.287052674,0.007507958,0.873420745,0.07310762,1.107452326,1.146050158,0.001229309,0.080199353,0.034705995,1.192940937,28.05081308,4.510479683,0.270614416,0.026720636,0.046589449,0.010127699,0.012800825,0.008505073,0.009005612,0.001448073,0.009559174,0.000281449,0.000174491,7.60E-06,0.275207393,0.029850882,0.061253378,0.025373673,0.004055564,0.001975043,NaN,5.49E-05,0.030842694,0.017224259,0.013541626,0.001588886,0.00030854,1.35E-05,39.78485313,22.90392689,10.78816938,3.211526609,1.382121305,0.780012288,0.150007871,0.036681852,15.79813133,20.86176772
14134,21,S,3,1,4,6808,11,-152,5386,10/30/18 8:40,10/30/18 8:40,400,394.8,0.7487,particle feature,997.9,404.4,1576.4,,"Leaking 2nd cartridge holder; S,Q volumes ok; total volume includes leak. ",,,,,144.9304197,0.00843901,0.25915137,3627.433594,0.008403097,0.099348383,0.010166902,4.886518803,0.003933743,0.005844414,0.00080683,0.018809021,0.005922058,0.001645728,0.000711047,0.00212297,0.003317022,0.010015979,0.00067165,0.001247388,0.000938225,0.000769026,0.00043201,0.000994087,0.001480434,0.000152215,0.000589382,0.000580216,0.000233356,0.032270817,0.00088993,0.027475407,34.71587314,200.2319607,0.012697819,2.967079987,0.489110164,8.348207014,1.088259335,15.16946444,0.026560545,1.591047258,1.561749354,10.89144688,0.014118151,0.006536257,0.00139911,0.000187814,0.547906279,0.119104865,0.24265158,0.222823995,0,0,0,0,2.887788863,0.047081155,0.005390581,126.3659985,0.001332576,0.002343453,0.029829876,0.025126788,0.000233447,0.000521483,5.23E-05,0.000366938,0.000375468,0.000105186,0.000107952,0.000217363,0.000288243,0.000567139,2.60E-05,0.00011719,9.71E-05,0.000106395,3.94E-05,0.000127148,0.000148747,2.72E-05,0.000170723,0.00017425,4.53E-05,0.00280962,0.000110265,0.000606576,5.308706672,3.158476828,0.002433479,0.337852856,0.008836654,1.027991447,0.086045595,1.303439981,1.348868535,0.001446861,0.094392364,0.040847972,1.404057651,34.71587314,5.308706672,0.318505493,0.031563917,0.05483446,0.011920015,0.016306186,0.014973772,0.011145405,0.001704341,0.013961643,0.003424302,0.00024579,5.65E-05,0.324095151,0.037110851,0.065687608,0.0243718,0.00535102,0.002302788,NaN,6.22E-05,0.021734666,0.011528832,0.012462914,0.001175066,0.002226375,3.71E-05,31.72434807,14.02718654,9.530230718,1.890605307,1.018088837,0.691828948,0.205432992,0.02274757,12.20261125,12.94803941
14133,21,S,4,1,4,6808,11,-152,5386,10/30/18 8:40,10/30/18 8:40,250,245.3,0.7487,particle feature,1170.9,488,1666.8,,,,,,,120.2274339,0.006857262,0.214936833,2919.652847,0.006985299,0.112164016,0.007484334,4.625497584,0.003257134,0.00461719,0.000650367,0.013922298,0.004598196,0.001275299,0.000600806,0.001694449,0.002710418,0.007327177,0.000544916,0.001029661,0.000783815,0.000643606,0.000385108,0.000796606,0.001250992,0.000120717,0.000471786,0.000472867,0.000198073,0.025551872,0.000646949,0.022770307,25.73203521,242.0770673,0.007836008,2.455369194,0.462745458,6.974393779,0.878514474,12.11490846,0.015832492,1.368411996,1.295005652,11.06883439,0.0120322,0.005570528,0.001159426,0.00015564,0.466953348,0.101507169,0.265709165,0.273523526,0,0,0,0,2.46111923,0.040124933,0.004594125,107.6954735,0.001135688,0.001997209,0.025422524,0.021414315,0.000198955,0.000444434,4.45E-05,0.000312723,0.000319992,8.96E-05,9.20E-05,0.000185247,0.000245655,0.000483345,2.22E-05,9.99E-05,8.28E-05,9.07E-05,3.36E-05,0.000108362,0.00012677,2.32E-05,0.000145498,0.000148505,3.86E-05,0.0023945,9.40E-05,0.000516954,4.524347414,2.691813158,0.002073933,0.287935234,0.007531042,0.876106128,0.073332394,1.110857253,1.149573756,0.001233088,0.08044593,0.0348127,1.196608703,25.73203521,4.524347414,0.271446436,0.026156656,0.046732691,0.010158838,0.017855656,0.018380781,0.008261177,0.001452525,0.005457567,0.001683338,0.000115548,2.82E-05,0.27619555,0.033618001,0.047492179,0.016378938,0.00446989,0.00128148,NaN,2.00E-05,0.016760558,0.008522746,0.01300642,0.000870214,NaN,1.67E-05,26.42766841,8.182067891,5.801085199,1.114916216,1.541649791,0.423415575,0.175860273,0.014937838,10.17104536,7.903020147
14132,21,S,5,1,4,6808,11,-152,5386,10/30/18 8:40,10/30/18 8:40,150,144.8,0.7487,O2 min,1146.6,522.8,1673,,,,,,,112.0859941,0.006095396,0.200366719,2709.617362,0.008383899,0.155539558,0.006986143,3.650550762,0.002938592,0.004152216,0.000529518,0.007761315,0.003051935,0.000735763,0.00046311,0.001434216,0.002285792,0.00626141,0.000339423,0.000899479,0.000614975,0.000466176,0.000202612,0.000436707,0.000593254,7.55E-05,0.000320015,0.000366796,0.000133508,0.023202361,0.000509348,0.02125061,23.26555622,277.856524,0.004892099,2.290064106,0.301325559,6.470559557,0.81608834,11.26505752,0.013042741,1.076274905,1.214736817,11.60211111,0.0122872,0.005688585,0.001082249,0.000145279,0.476849534,0.10365842,0.183437509,0.349157375,0,0,0,0,2.513277958,0.040975305,0.004691488,109.9778736,0.001159757,0.002039536,0.025961306,0.021868151,0.000203172,0.000453853,4.55E-05,0.00031935,0.000326774,9.15E-05,9.40E-05,0.000189173,0.000250861,0.000493588,2.26E-05,0.000101992,8.45E-05,9.26E-05,3.43E-05,0.000110658,0.000129456,2.37E-05,0.000148582,0.000151652,3.94E-05,0.002445247,9.60E-05,0.00052791,4.620232328,2.748861003,0.002117886,0.294037472,0.007690648,0.894673526,0.074886534,1.134399754,1.173936779,0.001259221,0.082150828,0.035550489,1.221968542,23.26555622,4.620232328,0.277199225,0.024415547,0.047723101,0.010374135,0.012327001,0.023463376,0.007469322,0.001483309,0.001886303,0.000541705,7.48E-05,1.08E-05,0.281652648,0.035450887,0.066317851,0.014079694,0.003914344,0.00143239,0.000361421,1.62E-05,0.018205421,0.00860965,0.021024469,0.001033084,0.0003765,7.55E-06,23.14976101,5.62839098,6.234080699,0.773469611,0.713708992,0.403940449,0.211564568,0.01232641,9.307118901,6.206402424
14131,21,S,6,1,4,6808,11,-152,5386,10/30/18 8:40,10/30/18 8:40,100,95.8,0.7487,0,1000.2,508,1516.2,,,XRF gets red/black aggregates,,Pb/Po distribution a bit bad,,115.435165,0.006101226,0.20622211,2810.848887,0.00696147,0.42269879,0.007189675,1.299189377,0.002964418,0.004252646,0.000519661,0.005479356,0.002686336,0.000609716,0.000459255,0.001190653,0.001736316,0.006242838,0.000269674,0.000909416,0.000592021,0.000425646,0.0001164,0.000287148,0.000350984,5.68E-05,0.000284616,0.000355413,0.000115637,0.024383133,0.000510374,0.021872623,23.88578049,743.6812388,0.003812878,2.356761589,0.26855888,6.656031219,0.838907454,11.47934094,0.014041401,0.982677381,1.223064563,8.837126,0.014085686,0.006521227,0.00111378,0.000149512,0.546646346,0.118830978,0.350417649,1.336144017,0,0,0,0,2.881148276,0.04697289,0.005378185,126.0754148,0.001329511,0.002338064,0.029761281,0.025069008,0.00023291,0.000520284,5.21E-05,0.000366094,0.000374604,0.000104944,0.000107704,0.000216863,0.00028758,0.000565835,2.60E-05,0.00011692,9.69E-05,0.000106151,3.94E-05,0.000126856,0.000148405,2.71E-05,0.00017033,0.00017385,4.52E-05,0.002803159,0.000110012,0.000605181,5.296499088,3.151213784,0.002427883,0.33707595,0.008816334,1.02562754,0.08584773,1.300442669,1.345766757,0.001443534,0.094175304,0.04075404,1.400828964,23.88578049,5.296499088,0.317773077,0.025126866,0.054708366,0.011892604,0.023548066,0.089788878,0.007668443,0.001700422,0.00141716,0.00037927,7.38E-05,9.43E-06,0.323400779,0.094009954,0.03995984,0.005928633,0.003221897,NaN,0.000135729,7.21E-06,0.007071915,0.001965748,0.014834525,0.000249395,5.56E-05,1.64E-06,17.26030733,0.410959712,3.975650682,0.055548561,0.399952397,0.059275947,0.206309742,0.001029129,2.282038953,0.512106303
14130,21,S,7,1,4,6808,11,-152,5386,10/30/18 8:40,10/30/18 8:40,45,40.8,0.7487,"particle, salinity max (DCM at 60m)",882.3,440.8,1336.1,,,,,,,133.3823678,0.009034822,0.23897926,3191.363802,0.006631964,0.312114202,0.008285743,1.476352183,0.004018953,0.005079152,0.000714357,0.016273534,0.005092906,0.0012258,0.000609152,0.001381605,0.00200618,0.007804607,0.000641916,0.001135736,0.000986701,0.000836982,0.000686104,0.001628813,0.002373587,0.000242472,0.000836313,0.000726429,0.000332744,0.044506344,0.000609968,0.025235309,27.52963296,2198.463834,0.005073556,2.716361899,0.390508009,7.663839315,0.968015668,13.23792606,0.045549902,1.456394614,1.444713584,10.25235941,0.015967928,0.007392645,0.001283575,0.000172305,0.619693614,0.134710127,0.443895131,2.7037087,0,0,0,0,3.266150409,0.053249784,0.006096861,142.9226225,0.001507171,0.002650495,0.033738222,0.028418929,0.000264033,0.000589808,5.91E-05,0.000415014,0.000424662,0.000118968,0.000122096,0.000245842,0.000326009,0.000641447,2.94E-05,0.000132544,0.000109832,0.000120335,4.46E-05,0.000143807,0.000168236,3.07E-05,0.000193091,0.000197081,5.12E-05,0.00317774,0.000124712,0.00068605,6.004259761,3.572304235,0.002752316,0.382118741,0.009994443,1.162680115,0.097319392,1.474218245,1.525598901,0.001636431,0.106759764,0.046199922,1.588018962,27.52963296,6.004259761,0.360236463,0.028957459,0.062018937,0.013481789,0.029829753,0.181689225,0.008838289,0.001927646,0.001659857,0.001507765,8.53E-05,2.59E-05,0.366861486,0.18449189,0.017722704,0.003002499,0.00123524,0.000332792,6.25E-05,3.25E-06,0.006711638,0.002501857,0.014661459,0.000145684,NaN,1.96E-06,14.29062396,0.627726706,2.770055163,0.084864825,0.227726597,0.04584725,0.05077428,0.001385108,0.893278117,0.734007401
14129,21,S,8,1,4,6808,11,-152,5386,10/30/18 8:40,10/30/18 8:40,20,16.8,0.7487,ML,827.2,423.8,1285.8,,,several large black specks; gross stuff - shallow ML (23 m) - pump at 20 m - surface crap could be mixed down. eNd/ proteins and protein get black specks. Qp TM: particles are fatty - seem to float when I rinse down; XRF gets large black agg,,,,138.5231852,0.008165598,0.24756942,3649.766358,0.0070372,0.134802457,0.009701499,1.476416196,0.004829002,0.005115261,0.000659697,0.012336556,0.004048337,0.000930797,0.000586766,0.001433849,0.002087509,0.008509888,0.000500809,0.001127283,0.000831872,0.000666406,0.000430966,0.001087039,0.001642225,0.000175272,0.000657151,0.000623639,0.000277327,0.032031177,0.000672358,0.026225921,28.64026008,1361.026211,0.005781572,2.825594462,0.351387563,7.971857723,1.005693764,13.8382612,0.032255324,1.228456874,1.463298382,9.561052557,0.017031556,0.007885071,0.001335064,0.000179217,0.660971561,0.143683202,0.200857725,0.104513035,0,0,0,0,3.483709509,0.056796765,0.006502974,152.4427344,0.001607564,0.002827045,0.035985533,0.030311921,0.000281621,0.000629096,6.30E-05,0.000442658,0.000452949,0.000126892,0.000130229,0.000262217,0.000347724,0.000684174,3.14E-05,0.000141373,0.000117148,0.000128351,4.76E-05,0.000153386,0.000179442,3.28E-05,0.000205953,0.000210208,5.46E-05,0.00338941,0.000133019,0.000731748,6.404205014,3.810256318,0.002935649,0.407571767,0.010660175,1.24012653,0.103801861,1.572416293,1.627219428,0.001745434,0.113871058,0.04927731,1.693797304,28.64026008,6.404205014,0.384231904,0.030119037,0.066150034,0.014379815,0.013497639,0.007023276,0.009194852,0.002056047,0.001797206,0.002025485,8.90E-05,3.42E-05,0.390230641,0.03422854,0.028051377,0.005286648,0.000792889,0.000516609,0.000101005,5.05E-06,0.027469106,0.013430663,0.00522762,0.001543586,NaN,2.53E-05,15.46384302,1.277906947,3.110372264,0.172285723,0.36054699,0.240665541,0.033835607,0.00303343,1.265973923,1.612614662
14238,21,D,1,1,10,6819,11,-152,5378,10/31/18 6:30,10/31/18 6:30,5338,5345.9,0.4289,bottom-40,1099.2,409.4,1574.5,,,,,,,143.0920847,0.009635435,0.25580791,3432.871155,0.006413713,0.053384792,0.010042736,1.999974593,0.005791764,0.010185822,0.00213278,0.06650401,0.020011002,0.005089983,0.00171384,0.001891158,0.002601733,0.018412088,0.001801363,0.001905606,0.001600116,0.001486484,0.000910062,0.001741356,0.002510597,0.000227063,0.000806613,0.000696614,0.000292814,0.035425458,0.00502246,0.027136687,148.0188626,111.6190273,0.074403585,3.494172224,0.606212112,8.24847124,1.455829917,36.70413245,0.064312665,1.14994887,1.685254647,9.872048219,0.012817052,0.005933889,0.001382022,0.000185521,0.497412369,0.108128407,0.260351126,0.090929254,0,0,0,0,2.62165621,0.042742253,0.004893796,114.7203692,0.001209768,0.002127485,0.027080816,0.022811155,0.000211933,0.000473424,4.74E-05,0.000333121,0.000340865,9.55E-05,9.80E-05,0.000197331,0.000261679,0.000514873,2.36E-05,0.00010639,8.82E-05,9.66E-05,3.58E-05,0.00011543,0.000135039,2.47E-05,0.000154989,0.000158192,4.11E-05,0.002550691,0.000100103,0.000550675,4.819467238,2.867398132,0.002209215,0.306717035,0.008022286,0.93325388,0.078115811,1.183317647,1.224559598,0.001313522,0.085693358,0.037083507,1.2746626,148.0188626,4.819467238,0.289152685,0.031178427,0.04978103,0.010821491,0.017495596,0.006110446,0.047520919,0.001547272,0.115003063,0.02824366,0.001884617,0.000462114,0.319188058,0.043895882,0.155738663,0.046153897,0.018988057,0.078215217,NaN,0.001570818,0.044279704,0.018645803,0.020890162,0.017251904,0.038629786,0.000719623,59.88343368,44.45657075,24.7094392,5.932103352,5.722536389,2.422155524,0.211671696,0.065473794,39.09318175,38.23806577
14237,21,D,2,1,10,6819,11,-152,5378,10/31/18 6:30,10/31/18 6:30,5298,5304.4,0.4289,bottom-80,1071.7,379.8,1462.8,,,,,,,154.2421127,0.009507077,0.275744392,3689.71433,0.006894295,0.057534658,0.010825426,1.931776114,0.005658939,0.01002062,0.00186121,0.057058947,0.017299607,0.00443992,0.001455192,0.001838961,0.002596652,0.016078515,0.001564518,0.001757032,0.001428139,0.001274736,0.000757497,0.001436538,0.002103921,0.000194207,0.000695244,0.000654193,0.000253345,0.035063702,0.004789482,0.02925154,133.6189047,118.0940829,0.062073728,3.479162728,0.549683739,8.928341249,1.382210068,35.94082394,0.052206628,1.209216466,1.739213945,11.18326272,0.013145939,0.006086154,0.001489731,0.000199979,0.510176053,0.110903,0.278670176,0.092980157,0,0,0,0,2.688928344,0.043839026,0.005019371,117.664113,0.001240811,0.002182077,0.027775714,0.023396493,0.000217371,0.000485572,4.87E-05,0.000341669,0.000349612,9.79E-05,0.000100518,0.000202395,0.000268393,0.000528085,2.42E-05,0.00010912,9.04E-05,9.91E-05,3.67E-05,0.000118392,0.000138504,2.53E-05,0.000158966,0.000162251,4.22E-05,0.002616143,0.000102672,0.000564805,4.943135567,2.940976044,0.002265903,0.314587446,0.008228139,0.95720133,0.080120276,1.213681774,1.255982001,0.001347227,0.087892264,0.038035076,1.307370654,133.6189047,4.943135567,0.296572391,0.033608341,0.051058419,0.011099172,0.018726636,0.006248267,0.042897865,0.001586976,0.102900749,0.028756574,0.001686575,0.000470507,0.321472343,0.046059022,0.191479474,0.053825208,0.035540475,0.103249105,NaN,0.001790941,0.046947146,0.019112041,0.022554482,0.018073272,NaN,0.000702939,57.56871328,54.97724331,26.17181716,7.396521486,5.738646054,2.553406851,0.239052529,0.075433104,56.55431184,-44.71753699
14236,21,D,3,1,10,6819,11,-152,5378,10/31/18 6:30,10/31/18 6:30,5218,5220.3,0.4289,bottom-160,952.4,333.9,1436.3,,"Leaking 2nd cartridge holder; S,Q volumes ok; total volume includes leak. ",,,,,175.4473338,0.010517834,0.313650761,4226.826165,0.008610298,0.065459186,0.012313559,2.063391344,0.005924578,0.01020003,0.001869132,0.056506306,0.017091198,0.004350273,0.001486116,0.002036838,0.002873514,0.01718201,0.001562758,0.001852829,0.001567419,0.001327252,0.000731609,0.001448686,0.002144698,0.000205968,0.000737118,0.000700123,0.000277655,0.038798051,0.003581567,0.033272651,142.3023274,134.21241,0.062423541,3.84162583,0.599949071,10.11236031,1.522073178,37.74251091,0.052220048,1.370535555,1.969741986,12.09474226,0.014792632,0.006848521,0.001694519,0.00022747,0.574081978,0.124794986,0.319047083,0.106049041,0,0,0,0,3.025750216,0.049330412,0.00564811,132.4030133,0.001396238,0.002455409,0.03125497,0.026327196,0.0002446,0.000546396,5.48E-05,0.000384468,0.000393405,0.000110211,0.00011311,0.000227747,0.000302013,0.000594234,2.73E-05,0.000122788,0.000101748,0.000111478,4.13E-05,0.000133222,0.000155853,2.85E-05,0.000178879,0.000182575,4.74E-05,0.002943847,0.000115533,0.000635554,5.56232506,3.30937004,0.002549736,0.353993454,0.009258816,1.077102756,0.090156341,1.365710581,1.41330944,0.001515984,0.098901868,0.042799444,1.471135164,142.3023274,5.56232506,0.333721789,0.038228356,0.057454124,0.012489482,0.021439964,0.007126496,0.045685646,0.001785764,0.109118509,0.023184786,0.001788865,0.000379379,0.359343997,0.047000516,0.197026304,0.048335313,0.030719855,0.098843333,NaN,0.001673123,0.053139796,0.025200788,0.023052129,0.015243992,NaN,0.000603669,62.31497399,57.4833087,28.03360494,7.573712142,3.181370327,5.821896302,0.24194069,0.080137648,44.40429445,47.91298684
14235,21,D,4,1,10,6819,11,-152,5378,10/31/18 6:30,10/31/18 6:30,4250,4256.2,0.4289,clear water min,1159.2,388.6,1573.2,,,,,,,150.8000616,0.008170204,0.269582195,3698.560127,0.006736995,0.056266185,0.01058028,2.004062235,0.004129739,0.006451006,0.000962814,0.026734003,0.007678247,0.002123898,0.000825089,0.001664548,0.002423546,0.010238449,0.000714082,0.001305786,0.000921289,0.000738577,0.000325341,0.000676207,0.000919589,9.99E-05,0.000432199,0.000498889,0.000167148,0.031097328,0.001022116,0.028590115,38.06711309,113.1700004,0.011993887,3.10344362,0.350084592,8.689970875,1.118919027,16.5908687,0.019326678,1.154877656,1.81307377,10.43522916,0.012153643,0.005626752,0.001455996,0.000195451,0.471666387,0.102531698,0.219372008,0.075543708,0,0,0,0,2.485959719,0.040529921,0.004640494,108.7824619,0.001147151,0.002017367,0.025679118,0.021630453,0.000200963,0.00044892,4.50E-05,0.000315879,0.000323222,9.05E-05,9.29E-05,0.000187117,0.000248134,0.000488223,2.24E-05,0.000100883,8.36E-05,9.16E-05,3.40E-05,0.000109456,0.000128049,2.34E-05,0.000146967,0.000150004,3.90E-05,0.002418668,9.49E-05,0.000522172,4.570012412,2.718982079,0.002094866,0.290841412,0.007607054,0.884948814,0.07407255,1.122069321,1.161176597,0.001245534,0.081257884,0.035164071,1.208686275,38.06711309,4.570012412,0.27418619,0.032847267,0.047204372,0.010261372,0.014741799,0.005076537,0.012221309,0.001467186,0.017372169,0.001244187,0.000298978,2.13E-05,0.279418829,0.034838356,0.243766993,0.145382533,0.028182514,0.028974603,NaN,0.000730986,0.079340083,0.046975783,0.021537226,0.003830607,NaN,8.17E-05,67.86532339,293.3907124,28.86101525,39.8101144,12.96615677,3.041548433,0.288793348,0.284155988,53.95360547,-158.4008914
14234,21,D,5,1,10,6819,11,-152,5378,10/31/18 6:30,10/31/18 6:30,3250,3256.2,0.4289,0,1133.2,421.8,1562.1,,,,,,,138.8944834,0.007731819,0.248291403,3301.339917,0.006322829,0.051940036,0.009747503,2.497747047,0.003925858,0.006123376,0.000958856,0.028307196,0.008234857,0.002157996,0.000835149,0.001678171,0.002496274,0.010888494,0.000839547,0.001282925,0.000965556,0.000798401,0.00042651,0.000806767,0.001198683,0.000118152,0.000463933,0.000482819,0.000177202,0.028465621,0.000746793,0.026338959,30.75509014,108.2317968,0.007725897,2.841858633,0.372230825,8.121769994,1.016313158,14.55745244,0.015250234,1.071790487,1.750256084,9.566958541,0.012432495,0.005755852,0.001341394,0.000180067,0.482488242,0.104884173,0.202007231,0.079099464,0,0,0,0,2.54299727,0.041459834,0.004746965,111.2783532,0.001173471,0.002063653,0.026268296,0.02212674,0.000205574,0.00045922,4.60E-05,0.000323126,0.000330638,9.26E-05,9.51E-05,0.00019141,0.000253827,0.000499425,2.29E-05,0.000103198,8.55E-05,9.37E-05,3.47E-05,0.000111967,0.000130987,2.39E-05,0.000150339,0.000153445,3.99E-05,0.002474162,9.71E-05,0.000534153,4.674866209,2.781366066,0.00214293,0.297514442,0.007781589,0.90525297,0.075772061,1.147813941,1.187818488,0.001274111,0.083122255,0.035970871,1.236418223,30.75509014,4.674866209,0.280477084,0.030261849,0.048287423,0.010496808,0.013574886,0.005315484,0.00987381,0.001500849,0.008801786,0.00178793,0.000166995,2.99E-05,0.285233832,0.032552527,0.159438912,0.091265644,0.011762835,0.007496143,0.004741117,0.000164469,0.061609735,0.038161671,0.017558973,0.003404786,0.003872411,9.92E-05,70.78799174,105.132418,25.5046587,14.45336242,5.583750658,2.455588143,0.22254232,0.175149655,39.01400291,126.2211699
14233,21,D,6,1,10,6819,11,-152,5378,10/31/18 6:30,10/31/18 6:30,2500,2507.2,0.4289,0,1187.8,441.1,1632.9,,,,,,6s has smaller large black aggregate to7Q -> to Pb/Po,132.8266412,0.007288364,0.237456894,3277.290588,0.006191073,0.050129422,0.009321005,2.937210009,0.003553146,0.00515605,0.000713666,0.016909002,0.005284277,0.0013229,0.000644166,0.001642252,0.002499239,0.008422045,0.000533337,0.001106144,0.000781203,0.000626846,0.000297183,0.00062047,0.000881913,9.94E-05,0.000403469,0.000452945,0.000169314,0.027270602,0.00069868,0.025187107,29.60027708,110.8020563,0.008080184,2.719381325,0.320994839,7.681911473,0.979293447,13.59659136,0.015614264,1.076716433,1.793246624,9.640488644,0.011861006,0.005491271,0.001282702,0.000172188,0.460309543,0.100062927,0.198527016,0.084435522,0,0,0,0,2.426102463,0.039554036,0.004528759,106.1631839,0.00111953,0.001968793,0.025060812,0.021109632,0.000196125,0.000438111,4.39E-05,0.000308273,0.00031544,8.84E-05,9.07E-05,0.000182612,0.00024216,0.000476468,2.19E-05,9.85E-05,8.16E-05,8.94E-05,3.31E-05,0.00010682,0.000124966,2.28E-05,0.000143428,0.000146392,3.80E-05,0.002360431,9.26E-05,0.000509599,4.459975069,2.653514082,0.002044425,0.283838496,0.00742389,0.863640904,0.072289021,1.095051993,1.133217638,0.001215544,0.079301347,0.034317386,1.179583373,29.60027708,4.459975069,0.2675843,0.028937765,0.046067779,0.010014298,0.013341015,0.005674067,0.009503062,0.001431859,0.008821122,0.001024956,0.000165841,1.78E-05,0.272157543,0.031192571,0.108849704,0.049813426,0.010739601,0.0043109,NaN,0.000110664,0.057854077,0.029908536,0.019885385,0.002842755,0.001945901,4.01E-05,64.90198861,147.0995876,18.51390904,21.38487106,6.255106493,1.531462377,0.175255914,0.159564709,33.5026274,90.0099542
