EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,GEOTRC_EVENTNO,GEOTRC_SAMPNO,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,Sigma0,REFTMP,REFTMP_FLAG_W,BTL_DATE,BTL_TIME,BTL_ISO_DateTime_UTC,BTL_LAT,BTL_LON,SILICATE_D_CONC_BOTTLE_3fot83,Flag_SILICATE_D_CONC_BOTTLE_3fot83,PHOSPHATE_D_CONC_BOTTLE_d0rgav,Flag_PHOSPHATE_D_CONC_BOTTLE_d0rgav,NITRATE_D_CONC_BOTTLE_bugat8,Flag_NITRATE_D_CONC_BOTTLE_bugat8,NITRITE_D_CONC_BOTTLE_sxduhh,Flag_NITRITE_D_CONC_BOTTLE_sxduhh,OXYGEN_D_CONC_BOTTLE_n41f8b,Flag_OXYGEN_D_CONC_BOTTLE_n41f8b,SALINITY_D_CONC_BOTTLE_zva7jm,Flag_SALINITY_D_CONC_BOTTLE_zva7jm,SILICATE_D_CONC_FISH_7yvjjv,Flag_SILICATE_D_CONC_FISH_7yvjjv,PHOSPHATE_D_CONC_FISH_vdvft4,Flag_PHOSPHATE_D_CONC_FISH_vdvft4,NITRATE_D_CONC_FISH_0w2yqg,Flag_NITRATE_D_CONC_FISH_0w2yqg,NITRITE_D_CONC_FISH_txbmxd,Flag_NITRITE_D_CONC_FISH_txbmxd,SALINITY_D_CONC_FISH_yp29up,Flag_SALINITY_D_CONC_FISH_yp29up,SILICATE_D_CONC_PUMP_nttq7z,Flag_SILICATE_D_CONC_PUMP_nttq7z,PHOSPHATE_D_CONC_PUMP_l3cyv3,Flag_PHOSPHATE_D_CONC_PUMP_l3cyv3,NITRATE_D_CONC_PUMP_cm2gtk,Flag_NITRATE_D_CONC_PUMP_cm2gtk,NITRITE_D_CONC_PUMP_ggojec,Flag_NITRITE_D_CONC_PUMP_ggojec,OXYGEN_D_CONC_PUMP_vehiol,Flag_OXYGEN_D_CONC_PUMP_vehiol,SALINITY_D_CONC_PUMP_8noyqg,Flag_SALINITY_D_CONC_PUMP_8noyqg,SILICATE_D_CONC_UWAY_ajega0,Flag_SILICATE_D_CONC_UWAY_ajega0,PHOSPHATE_D_CONC_UWAY_f1jl3i,Flag_PHOSPHATE_D_CONC_UWAY_f1jl3i,NITRATE_D_CONC_UWAY_mvcqwu,Flag_NITRATE_D_CONC_UWAY_mvcqwu,NITRITE_D_CONC_UWAY_7caiyo,Flag_NITRITE_D_CONC_UWAY_7caiyo,OXYGEN_D_CONC_UWAY_ulgjid,Flag_OXYGEN_D_CONC_UWAY_ulgjid,SALINITY_D_CONC_UWAY_fwcxbm,Flag_SALINITY_D_CONC_UWAY_fwcxbm,CTDRINKO,CTDRINKO_FLAG_W,CTDFLUOR,CTDFLUOR_FLAG_W,CTDXMISS,CTDXMISS_FLAG_W,CTDOXY,CTDOXY_FLAG_W
33RR20180918,GP15,38,1,2,UWAY,2,7004,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,nd,nd,9,nd,nd,nd,nd,nd,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.2,2,0.09,2,0,2,0,2,nd,9,36.1278,2,nd,9,nd,9,nd,9,nd,9
33RR20180918,GP15,38,1,3,RA-PUMP,2,7006,nd,nd,nd,nd,nd,nd,nd,nd,nd,9,nd,nd,9,nd,nd,nd,nd,nd,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.1,2,0.09,2,0,2,0,2,nd,9,36.2121,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9
33RR20180918,GP15,38,2,1,GF-5,2,7003,15671,20181121,105,-17.5,-152.0005,4117,1006.2,3.9835,34.4967,2,27.4,nd,9,20181121,105,2018-11-21T01:05Z,-17.4999,-152.0005,66.47,2,2.4,2,35.1,2,0,2,nd,9,34.4949,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.72,1,141,2
33RR20180918,GP15,38,2,2,GF-6,2,7003,15672,20181121,105,-17.5,-152.0005,4117,1006.2,3.9835,34.4967,2,27.4,nd,9,20181121,105,2018-11-21T01:05Z,-17.4999,-152.0005,66.67,2,2.4,2,35.2,2,0,2,146.05,2,34.4955,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.72,1,141,2
33RR20180918,GP15,38,2,3,GF-7,2,7003,15673,20181121,105,-17.5,-152.0005,4117,804.2,4.9229,34.449,2,27.258,nd,9,20181121,110,2018-11-21T01:10Z,-17.4998,-152.0005,47.22,2,2.26,2,33.79,2,0,2,nd,9,34.4509,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.717,1,147.3,2
33RR20180918,GP15,38,2,4,GF-14,2,7003,15674,20181121,105,-17.5,-152.0005,4117,804.2,4.9229,34.449,2,27.258,nd,9,20181121,110,2018-11-21T01:10Z,-17.4998,-152.0005,46.53,2,2.27,2,33.68,2,0,2,nd,9,34.4495,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.717,1,147.3,2
33RR20180918,GP15,38,2,5,GF-27,2,7003,15675,20181121,105,-17.5,-152.0005,4117,653.4,5.8906,34.4048,2,27.106,nd,9,20181121,114,2018-11-21T01:14Z,-17.4999,-152.0005,28.55,2,2.12,2,31.33,2,0,2,nd,9,34.4088,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.718,1,159.1,2
33RR20180918,GP15,38,2,6,GF-16,2,7003,15676,20181121,105,-17.5,-152.0005,4117,653.4,5.8906,34.4048,2,27.106,nd,9,20181121,114,2018-11-21T01:14Z,-17.4999,-152.0005,28.35,2,2.11,2,31.3,2,0,2,161.19,2,34.4088,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.718,1,159.1,2
33RR20180918,GP15,38,2,7,GF-11,2,7003,15677,20181121,105,-17.5,-152.0005,4117,501.7,7.9405,34.4476,2,26.859,nd,9,20181121,119,2018-11-21T01:19Z,-17.5,-152.0005,15.15,2,1.81,2,26.49,2,0,2,nd,9,34.4548,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.717,1,157.6,2
33RR20180918,GP15,38,2,8,GF-18,2,7003,15678,20181121,105,-17.5,-152.0005,4117,501.7,7.9405,34.4476,2,26.859,nd,9,20181121,119,2018-11-21T01:19Z,-17.5,-152.0005,15.05,2,1.8,2,26.5,2,0,2,nd,9,34.4562,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.717,1,157.6,2
33RR20180918,GP15,38,2,9,GF-35,2,7003,15679,20181121,105,-17.5,-152.0005,4117,426.2,10.8813,34.6403,2,26.53,nd,9,20181121,122,2018-11-21T01:22Z,-17.5,-152.0005,8.8,2,1.41,2,19.84,2,0,2,nd,9,34.6507,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.716,1,155.6,2
33RR20180918,GP15,38,2,10,GF-2,2,7003,15680,20181121,105,-17.5,-152.0005,4117,426.2,10.8813,34.6403,2,26.53,nd,9,20181121,122,2018-11-21T01:22Z,-17.5,-152.0005,8.6,2,1.41,2,19.9,2,0,2,156.22,2,34.6483,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.716,1,155.6,2
33RR20180918,GP15,38,2,11,GF-21,2,7003,15681,20181121,105,-17.5,-152.0005,4117,325.1,15.2917,35.09,2,25.992,nd,9,20181121,126,2018-11-21T01:26Z,-17.4999,-152.0005,2.44,2,0.76,2,9.88,2,0.01,2,nd,9,35.1056,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0,1,4.713,1,172,2
33RR20180918,GP15,38,2,12,GF-36,2,7003,15682,20181121,105,-17.5,-152.0005,4117,325.1,15.2917,35.09,2,25.992,nd,9,20181121,126,2018-11-21T01:26Z,-17.4999,-152.0005,2.25,2,0.76,2,9.85,2,0.01,2,nd,9,35.1046,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0,1,4.713,1,172,2
33RR20180918,GP15,38,2,13,GF-15,2,7003,15683,20181121,105,-17.5,-152.0005,4117,249.4,19.5447,35.6734,2,25.411,nd,9,20181121,129,2018-11-21T01:29Z,-17.5,-152.0005,0.29,2,0.38,2,4.37,2,0.01,2,nd,9,35.6817,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.71,1,178.5,2
33RR20180918,GP15,38,2,14,GF-26,2,7003,15684,20181121,105,-17.5,-152.0005,4117,249.4,19.5447,35.6734,2,25.411,nd,9,20181121,129,2018-11-21T01:29Z,-17.5,-152.0005,0.29,2,0.46,4,4.39,2,0.01,2,178.84,2,35.6779,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.71,1,178.5,2
33RR20180918,GP15,38,2,15,GF-31,2,7003,15685,20181121,105,-17.5,-152.0005,4117,149.1,23.4621,36.093,2,24.639,nd,9,20181121,133,2018-11-21T01:33Z,-17.5,-152.0005,0.1,2,0.6,4,1.36,2,0.09,2,nd,9,36.0889,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.005,1,4.687,1,179.6,2
33RR20180918,GP15,38,2,16,GF-44,2,7003,15686,20181121,105,-17.5,-152.0005,4117,149.1,23.4621,36.093,2,24.639,nd,9,20181121,133,2018-11-21T01:33Z,-17.5,-152.0005,0.39,2,0.74,4,4.36,2,0.01,2,nd,9,35.6758,4,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.005,1,4.687,1,179.6,2
33RR20180918,GP15,38,2,17,GF-37,2,7003,15687,20181121,105,-17.5,-152.0005,4117,125.2,25.4541,36.278,2,24.178,nd,9,20181121,135,2018-11-21T01:35Z,-17.4999,-152.0005,0.1,2,0.14,4,0.07,2,0.02,2,nd,9,36.2764,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.01,1,4.669,1,189.4,3
33RR20180918,GP15,38,2,18,GF-47,2,7003,15688,20181121,105,-17.5,-152.0005,4117,125.2,25.4541,36.278,3,24.178,nd,9,20181121,135,2018-11-21T01:35Z,-17.4999,-152.0005,0.1,2,0.23,2,1.24,2,0.1,2,188.91,2,36.0983,4,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.01,1,4.669,1,189.4,3
33RR20180918,GP15,38,2,19,GF-19,2,7003,15689,20181121,105,-17.5,-152.0005,4117,86.9,26.5985,36.1561,2,23.724,nd,9,20181121,138,2018-11-21T01:38Z,-17.4999,-152.0005,0.1,2,0.09,2,0.01,2,0,2,nd,9,36.1565,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.003,1,4.673,1,202.8,2
33RR20180918,GP15,38,2,20,GF-49,2,7003,15690,20181121,105,-17.5,-152.0005,4117,86.9,26.5985,36.1561,2,23.724,nd,9,20181121,138,2018-11-21T01:38Z,-17.5,-152.0005,0.1,2,0.09,2,0.02,2,0,2,nd,9,36.1597,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.003,1,4.673,1,202.8,2
33RR20180918,GP15,38,2,21,GF-1,2,7003,15691,20181121,105,-17.5,-152.0005,4117,53.8,27.9669,36.3253,2,23.407,nd,9,20181121,140,2018-11-21T01:40Z,-17.5,-152.0005,0.1,2,0.08,2,0.01,2,0,2,nd,9,36.3179,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.672,1,196,2
33RR20180918,GP15,38,2,22,GF-20,2,7003,15692,20181121,105,-17.5,-152.0005,4117,53.8,27.9669,36.3253,2,23.407,nd,9,20181121,140,2018-11-21T01:40Z,-17.4999,-152.0005,0,2,0.08,2,0,2,0,2,198.26,2,36.3155,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.672,1,196,2
33RR20180918,GP15,38,2,23,GF-3,2,7003,15693,20181121,105,-17.5,-152.0005,4117,21.8,28.032,36.2186,2,23.303,nd,9,20181121,144,2018-11-21T01:44Z,-17.5,-152.0005,0.1,2,0.08,2,0.01,2,0,2,nd,9,36.2136,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.672,1,195.6,2
33RR20180918,GP15,38,2,24,GF-17,2,7003,15694,20181121,105,-17.5,-152.0005,4117,21.8,28.032,36.2186,2,23.303,nd,9,20181121,144,2018-11-21T01:44Z,-17.5,-152.0005,0.1,2,0.09,2,0.03,2,0,2,nd,9,36.2211,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,0.001,1,4.672,1,195.6,2
33RR20180918,GP15,38,3,1,GSNIS-2,2,7001,15670,20181121,101,-17.4999,-152.0005,4117,1008.6,4.0316,34.4945,2,27.394,4.0227,2,20181121,101,2018-11-21T01:01Z,-17.5,-152.0005,67.06,2,2.42,2,35.24,2,0,2,142.58,2,34.4991,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.093,1,0.017,1,4.667,1,142.5,2
33RR20180918,GP15,38,3,2,GSNIS-3,2,7001,15670,20181121,101,-17.4999,-152.0005,4117,1008.7,4.0263,34.4954,2,27.395,nd,9,20181121,102,2018-11-21T01:02Z,-17.5,-152.0005,66.96,2,2.42,2,35.22,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.094,1,0.017,1,4.667,1,142,2
33RR20180918,GP15,38,3,3,GSNIS-4,2,7001,15670,20181121,101,-17.4999,-152.0005,4117,1007.6,4.0268,34.4955,2,27.395,nd,9,20181121,102,2018-11-21T01:02Z,-17.5,-152.0005,67.06,2,2.42,2,35.22,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.094,1,0.017,1,4.667,1,142.5,2
33RR20180918,GP15,38,3,4,GSNIS-5,2,7001,15669,20181121,101,-17.4999,-152.0005,4117,806.8,4.9227,34.4438,2,27.254,4.9335,2,20181121,106,2018-11-21T01:06Z,-17.5,-152.0005,46.83,2,2.3,2,33.67,2,0,2,149.37,2,34.4465,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.081,1,0.016,1,4.667,1,149.4,2
33RR20180918,GP15,38,3,5,GSNIS-6,2,7001,15669,20181121,101,-17.4999,-152.0005,4117,807.7,4.9277,34.4414,2,27.252,nd,9,20181121,106,2018-11-21T01:06Z,-17.5,-152.0005,46.24,2,2.29,2,33.61,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.081,1,0.016,1,4.667,1,149.2,2
33RR20180918,GP15,38,3,6,GSNIS-7,2,7001,15668,20181121,101,-17.4999,-152.0005,4117,655.8,5.9491,34.4014,2,27.096,5.9477,2,20181121,110,2018-11-21T01:10Z,-17.4999,-152.0005,28.45,2,2.12,2,31.3,2,0,2,159.89,2,34.4047,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.029,1,0.016,1,4.665,1,159.6,2
33RR20180918,GP15,38,3,7,GSNIS-8,2,7001,15668,20181121,101,-17.4999,-152.0005,4117,656.6,5.9424,34.4016,2,27.097,nd,9,20181121,110,2018-11-21T01:10Z,-17.5,-152.0005,28.25,2,2.12,2,31.21,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,2.028,1,0.015,1,4.665,1,159.7,2
33RR20180918,GP15,38,3,8,GSNIS-9,2,7001,15667,20181121,101,-17.4999,-152.0005,4117,504.5,8.1364,34.4518,2,26.833,8.1348,3,20181121,114,2018-11-21T01:14Z,-17.4999,-152.0005,14.86,2,1.81,2,26.2,2,0,2,159.18,2,34.4526,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.941,1,0.015,1,4.663,1,159.3,2
33RR20180918,GP15,38,3,9,GSNIS-10,2,7001,15667,20181121,101,-17.4999,-152.0005,4117,505.5,8.1255,34.4525,2,26.836,nd,9,20181121,114,2018-11-21T01:14Z,-17.4999,-152.0005,14.96,2,1.8,2,26.3,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.94,1,0.016,1,4.664,1,159.3,2
33RR20180918,GP15,38,3,10,GSNIS-11,2,7001,15667,20181121,101,-17.4999,-152.0005,4117,504.2,8.1409,34.4526,2,26.833,nd,9,20181121,114,2018-11-21T01:14Z,-17.4999,-152.0005,14.76,2,1.79,2,26.21,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.94,1,0.015,1,4.664,1,158.7,2
33RR20180918,GP15,38,3,11,GSNIS-12,2,7001,15666,20181121,101,-17.4999,-152.0005,4117,428.6,10.6161,34.616,3,26.557,10.6715,3,20181121,116,2018-11-21T01:16Z,-17.5,-152.0005,8.99,2,1.43,2,19.9,2,0,2,154.79,2,34.6339,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.873,1,0.015,1,4.662,1,154.5,2
33RR20180918,GP15,38,3,12,GSNIS-13,2,7001,15666,20181121,101,-17.4999,-152.0005,4117,427.8,10.6571,34.6242,2,26.557,nd,9,20181121,116,2018-11-21T01:16Z,-17.5,-152.0005,8.89,2,1.43,2,19.87,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.871,1,0.015,1,4.662,1,154.5,2
33RR20180918,GP15,38,3,13,GSNIS-14,2,7001,15666,20181121,101,-17.4999,-152.0005,4117,428,10.6267,34.6188,2,26.558,nd,9,20181121,117,2018-11-21T01:17Z,-17.4999,-152.0005,8.7,2,1.43,2,19.77,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.868,1,0.015,1,4.662,1,154.5,2
33RR20180918,GP15,38,3,14,GSNIS-15,2,7001,15665,20181121,101,-17.4999,-152.0005,4117,327.2,15.5406,35.1212,3,25.961,15.5668,3,20181121,119,2018-11-21T01:19Z,-17.5,-152.0005,2.44,2,0.74,2,9.6,2,0,2,171.82,2,35.1201,3,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.775,1,0.016,1,4.659,1,172.2,2
33RR20180918,GP15,38,3,15,GSNIS-16,2,7001,15665,20181121,101,-17.4999,-152.0005,4117,327.2,15.5096,35.114,2,25.962,nd,9,20181121,119,2018-11-21T01:19Z,-17.5,-152.0005,2.25,2,0.73,2,9.37,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.773,1,0.016,1,4.658,1,172.3,2
33RR20180918,GP15,38,3,16,GSNIS-17,2,7001,15665,20181121,101,-17.4999,-152.0005,4117,327,15.7143,35.1349,2,25.932,nd,9,20181121,120,2018-11-21T01:20Z,-17.5,-152.0005,2.15,2,0.72,2,9.39,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.771,1,0.016,1,4.659,1,172.7,2
33RR20180918,GP15,38,3,17,GSNIS-18,2,7001,15664,20181121,101,-17.4999,-152.0005,4117,251.5,19.6403,35.685,2,25.395,19.639,2,20181121,122,2018-11-21T01:22Z,-17.4999,-152.0005,0.39,2,0.38,2,4.33,2,0.01,2,178.31,2,35.6893,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.708,1,0.016,1,4.654,1,177.4,2
33RR20180918,GP15,38,3,18,GSNIS-19,2,7001,15664,20181121,101,-17.4999,-152.0005,4117,250.6,19.6337,35.6863,2,25.397,nd,9,20181121,122,2018-11-21T01:22Z,-17.4999,-152.0005,0.39,2,0.37,2,4.33,2,0.01,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.703,1,0.016,1,4.654,1,177.4,2
33RR20180918,GP15,38,3,19,GSNIS-20,2,7001,15664,20181121,101,-17.4999,-152.0005,4117,252,19.6252,35.6864,2,25.4,nd,9,20181121,122,2018-11-21T01:22Z,-17.4999,-152.0005,0.39,2,0.37,2,4.32,2,0.01,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.7,1,0.016,1,4.654,1,177.6,2
33RR20180918,GP15,38,3,20,GSNIS-21,2,7001,15663,20181121,101,-17.4999,-152.0005,4117,150.7,23.9909,36.1436,2,24.522,23.9881,2,20181121,125,2018-11-21T01:25Z,-17.5,-152.0005,0.1,2,0.2,2,0.87,2,0.15,2,180.67,2,36.1383,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.563,1,0.033,1,4.622,1,181.2,2
33RR20180918,GP15,38,3,21,GSNIS-22,2,7001,15663,20181121,101,-17.4999,-152.0005,4117,150.5,23.9913,36.1438,2,24.522,nd,9,20181121,125,2018-11-21T01:25Z,-17.4999,-152.0005,0.1,2,0.2,2,0.82,2,0.16,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.558,1,0.032,1,4.622,1,180.6,2
33RR20180918,GP15,38,3,22,GSNIS-23,2,7001,15663,20181121,101,-17.4999,-152.0005,4117,150.5,23.9908,36.1439,2,24.522,nd,9,20181121,125,2018-11-21T01:25Z,-17.4999,-152.0005,0.1,2,0.19,2,0.81,2,0.16,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.554,1,0.034,1,4.623,1,180.6,2
33RR20180918,GP15,38,3,23,GSNIS-24,2,7001,15662,20181121,101,-17.4999,-152.0005,4117,124.9,25.9535,36.2383,2,23.992,25.948,2,20181121,127,2018-11-21T01:27Z,-17.5,-152.0005,0.1,2,0.11,2,0,2,0,2,193.69,2,36.239,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.489,1,0.027,1,4.614,1,195.1,2
33RR20180918,GP15,38,3,24,GSNIS-25,2,7001,15662,20181121,101,-17.4999,-152.0005,4117,126.5,25.9523,36.2409,2,23.995,nd,9,20181121,127,2018-11-21T01:27Z,-17.5,-152.0005,0.1,2,0.11,2,0,2,0,2,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,nd,9,1.485,1,0.029,1,4.614,1,195.1,2
